AIRLINE,FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,CANCELLED
DL,JFK,TPA,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.59,0.60,188,193,16,21,5,0,7,0,9,0
AA,JFK,LAX,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.46,0.60,0.59,389,375,-4,-18,0,0,0,0,0,0
B6,LAX,JFK,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.80,0.00,318,0,0,0,0,0,0,0,0,1
AA,MCO,JFK,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.46,0.56,0.58,144,171,8,35,27,0,8,0,0,0
DL,JFK,SLC,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.46,0.60,0.59,322,303,5,-14,0,0,0,0,0,0
B6,SAV,JFK,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.51,0.54,0.59,118,114,71,67,0,0,0,67,0,0
B6,SRQ,JFK,0.46,,,,,50,16,29.99,1015.4,-3.3,2.5,0.45,0.57,0.56,156,151,-8,-13,0,0,0,0,0,0
B6,BTV,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.48,0.52,0.53,79,71,24,16,0,0,1,15,0,0
DL,JFK,MCO,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.59,0.61,180,213,2,35,35,0,0,0,0,0
MQ,JFK,DCA,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.48,0.52,0.00,84,0,14,0,0,0,0,0,0,1
B6,ROC,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.52,0.00,77,0,0,0,0,0,0,0,0,1
B6,HOU,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.46,0.65,0.64,195,193,-9,-11,0,0,0,0,0,0
DL,SEA,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.81,0.00,305,0,0,0,0,0,0,0,0,1
B6,TPA,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.58,0.57,153,142,-6,-17,0,0,0,0,0,0
DL,MSP,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.63,0.65,165,191,-2,24,24,0,0,0,0,0
B6,JAX,JFK,0.47,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.56,0.56,129,129,0,0,0,0,0,0,0,0
DL,SLC,JFK,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.74,0.00,267,0,0,0,0,0,0,0,0,1
B6,JFK,LAX,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.48,0.61,0.61,374,372,6,4,0,0,0,0,0,0
DL,JFK,RSW,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.62,0.61,205,195,-2,-12,0,0,0,0,0,0
DL,JFK,MSP,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.49,0.57,0.58,195,190,16,11,0,0,0,0,0,0
UA,JFK,LAX,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.48,0.62,0.60,377,358,1,-18,0,0,0,0,0,0
AA,LAX,JFK,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.83,0.00,329,0,0,0,0,0,0,0,0,1
DL,JFK,SFO,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.49,0.63,0.63,397,377,14,-6,0,0,0,0,0,0
DL,MSY,JFK,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.48,0.64,0.64,171,167,3,-1,0,0,0,0,0,0
B6,SYR,JFK,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.53,0.00,70,0,0,0,0,0,0,0,0,1
B6,FLL,JFK,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.54,0.60,0.65,174,156,83,65,0,0,8,57,0,0
DL,JFK,LAX,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.49,0.63,0.62,390,378,5,-7,0,0,0,0,0,0
DL,JFK,MIA,0.48,,,,,50,16,29.99,1015.4,-3.3,2.5,0.48,0.62,0.63,197,207,1,11,0,0,0,0,0,0
B6,MCO,JFK,0.49,,,,,50,16,29.99,1015.4,-3.3,2.5,0.50,0.59,0.63,150,176,25,51,26,0,25,0,0,0
B6,SJU,JFK,0.49,,,,,50,16,29.99,1015.4,-3.3,2.5,0.52,0.61,0.63,240,224,42,26,0,0,8,18,0,0
DL,LAX,JFK,0.49,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.83,0.00,320,0,0,0,0,0,0,0,0,1
DL,SFO,JFK,0.49,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.84,0.00,329,0,0,0,0,0,0,0,0,1
DL,LAS,JFK,0.49,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.82,0.00,289,0,0,0,0,0,0,0,0,1
AA,SJU,JFK,0.49,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.62,0.00,244,0,0,0,0,0,0,0,0,1
B6,JFK,RSW,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.54,0.63,0.68,193,199,61,67,6,0,61,0,0,0
US,JFK,CLT,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.53,0.58,0.61,121,124,39,42,3,0,0,29,10,0
B6,SFO,JFK,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.85,0.00,330,0,0,0,0,0,0,0,0,1
DL,JFK,SJU,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.50,0.70,0.71,227,245,-4,14,0,0,0,0,0,0
UA,JFK,SFO,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.50,0.65,0.64,400,387,1,-12,0,0,0,0,0,0
DL,TPA,JFK,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.50,0.61,0.63,157,182,0,25,25,0,0,0,0,0
DL,PBI,JFK,0.50,,,,,30,19,29.94,1013.6,-3.3,10,0.55,0.61,0.66,160,157,65,62,14,0,2,46,0,0
DL,MCO,JFK,0.51,,,,,30,19,29.94,1013.6,-3.3,10,0.50,0.61,0.63,151,179,-6,22,22,0,0,0,0,0
B6,BOS,JFK,0.51,,,,,30,19,29.94,1013.6,-3.3,10,0.56,0.56,0.62,73,79,80,86,6,0,18,62,0,0
DL,MIA,JFK,0.51,,,,,30,19,29.94,1013.6,-3.3,10,0.52,0.64,0.65,181,190,16,25,9,0,4,12,0,0
DL,FLL,JFK,0.51,,,,,30,19,29.94,1013.6,-3.3,10,0.52,0.64,0.65,180,178,16,14,0,0,0,0,0,0
B6,TPA,JFK,0.52,,,,,30,19,29.94,1013.6,-3.3,10,0.54,0.62,0.65,154,156,35,37,2,0,11,24,0,0
MQ,BNA,JFK,0.52,,,,,30,19,29.94,1013.6,-3.3,10,0.52,0.66,0.67,144,155,5,16,16,0,0,0,0,0
B6,JFK,BOS,0.52,,,,,30,19,29.94,1013.6,-3.3,10,0.55,0.57,0.61,65,76,50,61,11,0,35,15,0,0
AA,JFK,LAX,0.52,,,,,30,19,29.94,1013.6,-3.3,10,0.52,0.66,0.64,385,364,-7,-28,0,0,0,0,0,0
AA,LAX,JFK,0.52,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.88,0.00,336,0,0,0,0,0,0,0,0,1
DL,BOS,JFK,0.52,,,,,30,19,29.94,1013.6,-3.3,10,0.52,0.57,0.58,73,82,-2,7,0,0,0,0,0,0
AA,JFK,BOS,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.57,0.00,63,0,0,0,0,0,0,0,0,1
B6,AUS,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.54,0.72,0.73,211,213,22,24,2,0,0,0,22,0
MQ,JFK,RDU,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.60,0.00,101,0,0,0,0,0,0,0,0,1
MQ,CMH,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.60,0.00,107,0,0,0,0,0,0,0,0,1
B6,LAX,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.88,0.00,317,0,0,0,0,0,0,0,0,1
MQ,IND,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.62,0.00,124,0,0,0,0,0,0,0,0,1
B6,PBI,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.60,0.65,0.71,162,150,103,91,0,0,91,0,0,0
MQ,DCA,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.59,0.00,87,0,0,0,0,0,0,0,0,1
AA,SFO,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.89,0.00,328,0,0,0,0,0,0,0,0,1
MQ,CVG,JFK,0.53,,,,,30,19,29.94,1013.6,-3.3,10,0.00,0.62,0.00,121,0,0,0,0,0,0,0,0,1
B6,JFK,SYR,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.55,0.59,0.61,71,87,26,42,16,0,0,0,26,0
B6,BUF,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.60,0.00,85,0,0,0,0,0,0,0,0,1
B6,JFK,MCO,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.56,0.66,0.70,176,191,39,54,15,0,0,0,39,0
MQ,CLE,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.54,0.60,0.64,97,153,-2,54,54,0,0,0,0,0
DL,LAX,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.89,0.00,321,0,0,0,0,0,0,0,0,1
DL,SJU,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.67,0.00,243,0,0,0,0,0,0,0,0,1
DL,ATL,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.54,0.63,0.64,132,138,0,6,0,0,0,0,0,0
VX,JFK,LAX,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.56,0.68,0.69,384,359,30,5,0,0,0,0,0,0
AA,ORD,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.54,0.68,0.68,133,148,-3,12,0,0,0,0,0,0
DL,AUS,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.73,0.00,206,0,0,0,0,0,0,0,0,1
DL,LAS,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.87,0.00,289,0,0,0,0,0,0,0,0,1
UA,LAX,JFK,0.54,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.89,0.00,324,0,0,0,0,0,0,0,0,1
MQ,JFK,DCA,0.55,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.60,0.00,86,0,0,0,0,0,0,0,0,1
AA,MIA,JFK,0.55,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.67,0.00,174,0,0,0,0,0,0,0,0,1
B6,JFK,BUF,0.55,,,,,30,17,29.89,1012.2,-4.4,1,0.56,0.60,0.63,85,102,17,34,17,0,17,0,0,0
B6,JFK,PBI,0.55,,,,,30,17,29.89,1012.2,-4.4,1,0.65,0.68,0.80,181,213,143,175,32,0,0,0,143,0
B6,SJU,JFK,0.55,,,,,30,17,29.89,1012.2,-4.4,1,0.57,0.68,0.71,243,254,29,40,11,0,0,29,0,0
DL,FLL,JFK,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.61,0.68,0.73,176,173,81,78,0,0,20,58,0,0
B6,JFK,FLL,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.74,0.69,0.87,186,199,256,269,13,0,251,5,0,0
B6,SAN,JFK,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.90,0.00,306,0,0,0,0,0,0,0,0,1
DL,PHX,JFK,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.83,0.00,277,0,0,0,0,0,0,0,0,1
MQ,ORF,JFK,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.62,0.00,87,0,0,0,0,0,0,0,0,1
B6,JFK,PWM,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.65,0.61,0.72,70,95,131,156,25,0,131,0,0,0
US,CLT,JFK,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.64,0.00,111,0,0,0,0,0,0,0,0,1
US,JFK,PHX,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.57,0.72,0.72,343,332,16,5,0,0,0,0,0,0
AA,LAX,JFK,0.56,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.91,0.00,325,0,0,0,0,0,0,0,0,1
B6,LAS,JFK,0.57,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.90,0.00,290,0,0,0,0,0,0,0,0,1
VX,LAX,JFK,0.57,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.92,0.00,315,0,0,0,0,0,0,0,0,1
DL,SFO,JFK,0.57,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.92,0.00,325,0,0,0,0,0,0,0,0,1
US,PHX,JFK,0.58,,,,,30,17,29.89,1012.2,-4.4,1,0.00,0.85,0.00,280,0,0,0,0,0,0,0,0,1
DL,SLC,JFK,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.85,0.00,265,0,0,0,0,0,0,0,0,1
VX,SFO,JFK,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.93,0.00,330,0,0,0,0,0,0,0,0,1
B6,JFK,LGB,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.63,0.72,0.78,377,396,68,87,19,0,0,61,7,0
B6,MCO,JFK,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.69,0.00,152,0,0,0,0,0,0,0,0,1
B6,JFK,BOS,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.58,0.63,0.63,66,67,-4,-3,0,0,0,0,0,0
B6,JFK,CHS,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.58,0.68,0.69,133,159,-2,24,24,0,0,0,0,0
DL,JFK,MSY,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.62,0.69,0.75,221,235,59,73,14,0,0,0,59,0
DL,LAX,JFK,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.93,0.00,319,0,0,0,0,0,0,0,0,1
UA,JFK,SFO,0.58,,,,,20,17,29.88,1011.8,-4.4,0.75,0.59,0.73,0.72,395,368,5,-22,0,0,0,0,0,0
B6,LGB,JFK,0.59,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.93,0.00,308,0,0,0,0,0,0,0,0,1
AA,STT,JFK,0.59,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.73,0.00,269,0,0,0,0,0,0,0,0,1
UA,SFO,JFK,0.59,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.95,0.00,334,0,0,0,0,0,0,0,0,1
AA,JFK,MIA,0.59,,,,,20,17,29.88,1011.8,-4.4,0.75,0.61,0.73,0.75,197,200,19,22,3,0,0,0,19,0
B6,RSW,JFK,0.59,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.71,0.00,166,0,0,0,0,0,0,0,0,1
US,CLT,JFK,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.60,0.67,0.67,105,106,4,5,0,0,0,0,0,0
B6,LAX,JFK,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.94,0.00,310,0,0,0,0,0,0,0,0,1
B6,JFK,HOU,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.65,0.73,0.79,252,257,79,84,5,0,0,0,79,0
AA,LAX,JFK,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.95,0.00,323,0,0,0,0,0,0,0,0,1
B6,JFK,TPA,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.61,0.73,0.75,180,201,19,40,21,0,19,0,0,0
B6,JFK,FLL,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.73,0.00,188,0,0,0,0,0,0,0,0,1
B6,JFK,ROC,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.64,0.66,0.72,84,119,46,81,35,0,0,0,46,0
DL,JFK,SFO,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.65,0.76,0.80,408,406,63,61,0,0,0,0,61,0
UA,JFK,LAX,0.60,,,,,20,17,29.88,1011.8,-4.4,0.75,0.60,0.75,0.75,385,386,1,2,0,0,0,0,0,0
B6,SFO,JFK,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.96,0.00,324,0,0,0,0,0,0,0,0,1
AA,SJU,JFK,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.75,0.00,260,0,0,0,0,0,0,0,0,1
B6,BOS,JFK,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.62,0.67,0.68,82,91,7,16,9,0,7,0,0,0
B6,JFK,SAV,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.64,0.71,0.75,141,165,36,60,24,0,0,0,36,0
B6,FLL,JFK,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.73,0.00,171,0,0,0,0,0,0,0,0,1
B6,SYR,JFK,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.64,0.67,0.69,78,80,36,38,2,0,1,35,0,0
AA,JFK,LAX,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.61,0.77,0.75,399,376,-3,-26,0,0,0,0,0,0
AA,BOS,JFK,0.61,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.67,0.00,83,0,0,0,0,0,0,0,0,1
B6,PBI,JFK,0.62,,,,,20,17,29.88,1011.8,-4.4,0.75,0.00,0.73,0.00,164,0,0,0,0,0,0,0,0,1
MQ,BWI,JFK,0.62,,,,,20,17,29.88,1011.8,-4.4,0.75,0.62,0.67,0.68,75,90,-2,13,0,0,0,0,0,0
DL,STT,JFK,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.64,0.75,0.76,253,230,27,4,0,0,0,0,0,0
MQ,RDU,JFK,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.69,0.00,96,0,0,0,0,0,0,0,0,1
B6,JFK,MSY,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.63,0.73,0.74,221,213,11,3,0,0,0,0,0,0
DL,JFK,TPA,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.62,0.76,0.77,201,218,0,17,17,0,0,0,0,0
AA,JFK,MCO,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.63,0.75,0.77,183,195,10,22,12,0,0,0,10,0
B6,JFK,JAX,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.72,0.74,0.83,168,162,132,126,0,0,86,40,0,0
MQ,JFK,RDU,0.62,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.70,0.00,115,0,0,0,0,0,0,0,0,1
DL,SJU,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.76,0.00,249,0,0,0,0,0,0,0,0,1
MQ,DCA,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.69,0.00,87,0,0,0,0,0,0,0,0,1
DL,MCO,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.74,0.00,156,0,0,0,0,0,0,0,0,1
AA,SFO,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.98,0.00,322,0,0,0,0,0,0,0,0,1
B6,BUF,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.65,0.69,0.73,88,107,31,50,22,0,0,28,0,0
VX,LAS,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.96,0.00,290,0,0,0,0,0,0,0,0,1
AA,MIA,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.76,0.00,179,0,0,0,0,0,0,0,0,1
B6,PWM,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.73,0.69,0.80,81,100,146,165,19,0,0,146,0,0
DL,TPA,JFK,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.74,0.00,157,0,0,0,0,0,0,0,0,1
MQ,JFK,CVG,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.73,0.00,145,0,0,0,0,0,0,0,0,1
MQ,JFK,CLE,0.63,,,,,20,17,29.86,1011.1,-4.4,0.75,0.67,0.72,0.76,123,135,48,60,12,0,0,44,4,0
B6,JFK,SJU,0.64,,,,,20,17,29.86,1011.1,-4.4,0.75,0.65,0.85,0.89,239,292,10,63,53,0,0,0,10,0
DL,ATL,JFK,0.64,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.74,0.00,140,0,0,0,0,0,0,0,0,1
AA,LAX,JFK,0.64,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.99,0.00,322,0,0,0,0,0,0,0,0,1
DL,JFK,LAX,0.64,,,,,20,17,29.86,1011.1,-4.4,0.75,0.69,0.80,0.85,400,406,66,72,6,0,0,0,66,0
DL,JFK,MIA,0.64,,,,,20,17,29.86,1011.1,-4.4,0.75,0.67,0.79,0.83,208,231,43,66,23,0,0,21,22,0
AA,JFK,SFO,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.65,0.80,0.80,404,396,3,-5,0,0,0,0,0,0
B6,JFK,MCO,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.65,0.78,0.79,186,198,4,16,12,0,4,0,0,0
DL,JFK,SJU,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.73,0.86,0.97,242,273,127,158,31,0,0,70,57,0
DL,JFK,ATL,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.70,0.76,0.82,164,170,82,88,6,0,0,62,20,0
DL,JFK,BOS,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.66,0.70,0.73,83,94,21,32,11,0,0,12,9,0
MQ,JFK,IND,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.75,0.00,154,0,0,0,0,0,0,0,0,1
MQ,JFK,ORF,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.71,0.00,95,0,0,0,0,0,0,0,0,1
MQ,JFK,CMH,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.74,0.73,0.83,120,132,130,142,12,0,130,0,0,0
UA,JFK,SFO,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.70,0.80,0.83,400,371,76,47,0,0,0,19,28,0
B6,FLL,JFK,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.77,0.00,170,0,0,0,0,0,0,0,0,1
DL,FLL,JFK,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.77,0.00,176,0,0,0,0,0,0,0,0,1
B6,JFK,RSW,0.65,,,,,20,17,29.86,1011.1,-4.4,0.75,0.65,0.79,0.82,204,240,-2,34,34,0,0,0,0,0
DL,MIA,JFK,0.66,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.78,0.00,179,0,0,0,0,0,0,0,0,1
B6,JFK,FLL,0.66,,,,,20,17,29.86,1011.1,-4.4,0.75,0.67,0.80,0.83,199,220,22,43,21,0,0,0,22,0
DL,RSW,JFK,0.66,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,0.78,0.00,176,0,0,0,0,0,0,0,0,1
B6,LAX,JFK,0.66,,,,,20,17,29.86,1011.1,-4.4,0.75,0.00,1.00,0.00,309,0,0,0,0,0,0,0,0,1
B6,JFK,LAX,0.66,,,,,20,17,29.83,1010.2,-3.3,1.5,0.72,0.81,0.87,385,396,78,89,11,0,0,49,29,0
B6,SJU,JFK,0.66,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.79,0.00,247,0,0,0,0,0,0,0,0,1
DL,JFK,LAS,0.66,,,,,20,17,29.83,1010.2,-3.3,1.5,0.74,0.79,0.85,367,332,115,80,0,0,0,20,60,0
DL,JFK,SLC,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.75,0.81,0.89,329,318,127,116,0,0,0,0,116,0
VX,LAX,JFK,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,1.00,0.00,299,0,0,0,0,0,0,0,0,1
AA,JFK,SJU,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.87,0.00,235,0,0,0,0,0,0,0,0,1
AA,JFK,DCA,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.72,0.00,81,0,0,0,0,0,0,0,0,1
AA,JFK,BOS,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.72,0.00,75,0,0,0,0,0,0,0,0,1
DL,JFK,SEA,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.73,0.81,0.87,385,377,92,84,0,0,0,49,35,0
DL,SFO,JFK,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.01,0.00,316,0,0,0,0,0,0,0,0,1
DL,JFK,MSP,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.73,0.77,0.84,206,223,85,102,17,0,0,4,81,0
DL,JFK,FLL,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.68,0.81,0.83,202,209,21,28,7,0,0,14,7,0
DL,LAX,JFK,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.01,0.00,316,0,0,0,0,0,0,0,0,1
DL,JFK,MCO,0.67,,,,,20,17,29.83,1010.2,-3.3,1.5,0.70,0.80,0.84,190,196,52,58,6,0,0,25,27,0
AA,JFK,DFW,0.68,,,,,20,17,29.83,1010.2,-3.3,1.5,0.68,0.81,0.82,256,260,0,4,0,0,0,0,0,0
B6,JFK,PBI,0.68,,,,,20,17,29.83,1010.2,-3.3,1.5,0.75,0.81,0.89,185,202,103,120,17,0,0,0,103,0
B6,TPA,JFK,0.68,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.79,0.00,156,0,0,0,0,0,0,0,0,1
DL,LAS,JFK,0.68,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,1.00,0.00,277,0,0,0,0,0,0,0,0,1
UA,LAX,JFK,0.68,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.03,0.00,317,0,0,0,0,0,0,0,0,1
MQ,JFK,BWI,0.69,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.73,0.00,69,0,0,0,0,0,0,0,0,1
US,PHX,JFK,0.69,,,,,20,17,29.83,1010.2,-3.3,1.5,0.00,0.96,0.00,279,0,0,0,0,0,0,0,0,1
VX,JFK,SFO,0.69,,,,,20,17,29.83,1010.2,-3.3,1.5,0.72,0.84,0.85,405,371,50,16,0,0,0,10,6,0
AA,JFK,LAX,0.69,,,,,20,17,29.83,1010.2,-3.3,1.5,0.76,0.84,0.91,397,388,111,102,0,0,0,22,80,0
B6,JFK,BUF,0.69,,,,,20,17,29.83,1010.2,-3.3,1.5,0.75,0.75,0.83,89,111,94,116,22,0,0,0,94,0
DL,JFK,SFO,0.69,,,,,20,17,29.83,1010.2,-3.3,1.5,0.70,0.84,0.85,406,403,16,13,0,0,0,0,0,0
